order_id,actual_delivery_date,delay_reason,driver_id,driver_name,hub_name,is_delayed,is_on_time,order_date,order_status,vehicle_code,vehicle_type,csat,delivery_hrs,hub_processing_hrs,order_year,order_month,order_month_name,order_quarter,order_dayofweek,is_weekend
16914,2023-08-20,Traffic Congestion,10,Daniel Williams,Houston Hub,True,False,2023-08-20,Delivered,FT-032,Van,3,16.12,3.06,2023,8,Aug,3,Sunday,True
10405,2024-10-21,Traffic Congestion,28,Jennifer Rodriguez,Houston Hub,True,False,2024-10-20,Delivered,FT-032,Van,3,33.3,3.26,2024,10,Oct,4,Sunday,True
9248,2024-06-03,Traffic Congestion,29,Matthew Williams,Houston Hub,True,False,2024-06-02,Delivered,FT-032,Van,3,39.62,3.24,2024,6,Jun,2,Sunday,True
24882,2024-04-27,Traffic Congestion,29,Matthew Williams,Houston Hub,True,False,2024-04-26,Delivered,FT-032,Van,3,24.76,3.29,2024,4,Apr,2,Friday,False
19221,2023-11-15,Traffic Congestion,6,Nancy Thompson,Houston Hub,True,False,2023-11-12,Delivered,FT-032,Van,3,76.46,1.84,2023,11,Nov,4,Sunday,True
1234,2024-09-03,Traffic Congestion,9,Patricia Jones,Houston Hub,True,False,2024-09-02,Delivered,FT-032,Van,3,38.28,1.55,2024,9,Sep,3,Monday,False
21141,2023-11-16,Traffic Congestion,14,Sarah Davis,Houston Hub,True,False,2023-11-16,Delivered,FT-032,Van,3,18.03,0.79,2023,11,Nov,4,Thursday,False
10471,2023-05-14,Vehicle Breakdown,45,Daniel Brown,Houston Hub,True,False,2023-05-10,Delivered,FT-001,Van,3,102.32,0.75,2023,5,May,2,Wednesday,False
6516,2024-07-30,Vehicle Breakdown,35,Daniel Rodriguez,Houston Hub,True,False,2024-07-28,Delivered,FT-001,Van,3,50.53,1.01,2024,7,Jul,3,Sunday,True
26157,2024-06-02,Vehicle Breakdown,35,Daniel Rodriguez,Houston Hub,True,False,2024-06-01,Delivered,FT-001,Van,3,37.61,1.4,2024,6,Jun,2,Saturday,True
23890,2023-05-19,Vehicle Breakdown,32,Daniel Thomas,Houston Hub,True,False,2023-05-16,Delivered,FT-001,Van,3,87.87,0.52,2023,5,May,2,Tuesday,False
17672,2023-12-04,Vehicle Breakdown,32,Daniel Thomas,Houston Hub,True,False,2023-12-03,Delivered,FT-001,Van,3,36.38,2.6,2023,12,Dec,4,Sunday,True
11950,2023-09-20,Vehicle Breakdown,2,Jennifer Lopez,Houston Hub,True,False,2023-09-19,Delivered,FT-001,Van,3,42.95,0.93,2023,9,Sep,3,Tuesday,False
11837,2024-10-16,Vehicle Breakdown,9,Patricia Jones,Houston Hub,True,False,2024-10-13,Delivered,FT-001,Van,3,80.58,1.64,2024,10,Oct,4,Sunday,True
3881,2023-12-08,Vehicle Breakdown,9,Patricia Jones,Houston Hub,True,False,2023-12-05,Delivered,FT-001,Van,3,79.03,2.11,2023,12,Dec,4,Tuesday,False
26586,2024-10-22,Vehicle Breakdown,14,Sarah Davis,Houston Hub,True,False,2024-10-21,Delivered,FT-001,Van,3,33.22,2.66,2024,10,Oct,4,Monday,False
11896,2024-12-29,Vehicle Breakdown,53,Thomas Martin,Houston Hub,True,False,2024-12-29,Delivered,FT-001,Van,3,14.95,2.58,2024,12,Dec,4,Sunday,True
22080,2023-05-12,Vehicle Breakdown,10,Daniel Williams,Houston Hub,True,False,2023-05-10,Delivered,FT-003,Van,3,50.56,2.76,2023,5,May,2,Wednesday,False
13789,2024-05-11,Vehicle Breakdown,2,Jennifer Lopez,Houston Hub,True,False,2024-05-08,Delivered,FT-003,Van,3,79.96,2.33,2024,5,May,2,Wednesday,False
6721,2024-07-16,Vehicle Breakdown,2,Jennifer Lopez,Houston Hub,True,False,2024-07-14,Delivered,FT-003,Van,3,68.16,2.56,2024,7,Jul,3,Sunday,True
24235,2024-02-19,Vehicle Breakdown,29,Matthew Williams,Houston Hub,True,False,2024-02-19,Delivered,FT-003,Van,3,19.42,3.41,2024,2,Feb,1,Monday,False
20250,2023-08-03,Vehicle Breakdown,30,Robert Clark,Houston Hub,True,False,2023-08-03,Delivered,FT-003,Van,3,11.19,3.26,2023,8,Aug,3,Thursday,False
24372,2024-09-20,Vehicle Breakdown,2,Jennifer Lopez,Houston Hub,True,False,2024-09-19,Delivered,FT-016,Van,3,31.05,2.39,2024,9,Sep,3,Thursday,False
13216,2024-11-15,Vehicle Breakdown,28,Jennifer Rodriguez,Houston Hub,True,False,2024-11-12,Delivered,FT-016,Van,3,85.71,1.32,2024,11,Nov,4,Tuesday,False
1471,2023-08-18,Vehicle Breakdown,37,Jessica Jones,Houston Hub,True,False,2023-08-17,Delivered,FT-016,Van,3,26.69,1.44,2023,8,Aug,3,Thursday,False
19447,2023-10-19,Vehicle Breakdown,37,Jessica Jones,Houston Hub,True,False,2023-10-17,Delivered,FT-016,Van,3,55.99,2.03,2023,10,Oct,4,Tuesday,False
2041,2024-03-13,Vehicle Breakdown,9,Patricia Jones,Houston Hub,True,False,2024-03-10,Delivered,FT-016,Van,3,77.21,2.43,2024,3,Mar,1,Sunday,True
7342,2023-02-23,Vehicle Breakdown,9,Patricia Jones,Houston Hub,True,False,2023-02-21,Delivered,FT-016,Van,3,53.66,2.44,2023,2,Feb,1,Tuesday,False
15700,2024-07-29,Vehicle Breakdown,30,Robert Clark,Houston Hub,True,False,2024-07-25,Delivered,FT-016,Van,3,102.25,2.92,2024,7,Jul,3,Thursday,False
17534,2023-01-24,Vehicle Breakdown,14,Sarah Davis,Houston Hub,True,False,2023-01-22,Delivered,FT-016,Van,3,59.08,2.33,2023,1,Jan,1,Sunday,True
12295,2024-09-13,Vehicle Breakdown,16,Anthony Martinez,Houston Hub,True,False,2024-09-13,Delivered,FT-019,Van,3,11.92,2.57,2024,9,Sep,3,Friday,False
9866,2023-12-10,Vehicle Breakdown,8,Charles Lopez,Houston Hub,True,False,2023-12-10,Delivered,FT-019,Van,3,21.81,2.26,2023,12,Dec,4,Sunday,True
2080,2023-03-15,Vehicle Breakdown,45,Daniel Brown,Houston Hub,True,False,2023-03-12,Delivered,FT-019,Van,3,90.71,1.32,2023,3,Mar,1,Sunday,True
8096,2023-12-24,Vehicle Breakdown,10,Daniel Williams,Houston Hub,True,False,2023-12-24,Delivered,FT-019,Van,3,13.1,1.34,2023,12,Dec,4,Sunday,True
14704,2024-06-08,Vehicle Breakdown,37,Jessica Jones,Houston Hub,True,False,2024-06-06,Delivered,FT-019,Van,3,64.28,3.37,2024,6,Jun,2,Thursday,False
23399,2024-02-24,Vehicle Breakdown,48,Sarah Moore,Houston Hub,True,False,2024-02-22,Delivered,FT-019,Van,3,70.5,1.07,2024,2,Feb,1,Thursday,False
23836,2024-07-17,Vehicle Breakdown,8,Charles Lopez,Houston Hub,True,False,2024-07-15,Delivered,FT-022,Van,3,66.61,0.67,2024,7,Jul,3,Monday,False
8141,2024-09-29,Vehicle Breakdown,45,Daniel Brown,Houston Hub,True,False,2024-09-29,Delivered,FT-022,Van,3,8.6,1.18,2024,9,Sep,3,Sunday,True
16412,2023-10-08,Vehicle Breakdown,45,Daniel Brown,Houston Hub,True,False,2023-10-05,Delivered,FT-022,Van,3,90.11,3.46,2023,10,Oct,4,Thursday,False
25156,2024-01-26,Vehicle Breakdown,10,Daniel Williams,Houston Hub,True,False,2024-01-25,Delivered,FT-022,Van,3,45.27,2.76,2024,1,Jan,1,Thursday,False
10492,2024-02-04,Vehicle Breakdown,22,David Wilson,Houston Hub,True,False,2024-02-04,Delivered,FT-022,Van,3,11.06,1.42,2024,2,Feb,1,Sunday,True
18947,2024-12-13,Vehicle Breakdown,28,Jennifer Rodriguez,Houston Hub,True,False,2024-12-11,Delivered,FT-022,Van,3,53.74,1.14,2024,12,Dec,4,Wednesday,False
18156,2023-06-04,Vehicle Breakdown,9,Patricia Jones,Houston Hub,True,False,2023-06-04,Delivered,FT-022,Van,3,21.51,0.69,2023,6,Jun,2,Sunday,True
6569,2024-04-27,Vehicle Breakdown,30,Robert Clark,Houston Hub,True,False,2024-04-23,Delivered,FT-022,Van,3,111.96,2.07,2024,4,Apr,2,Tuesday,False
25977,2023-09-16,Vehicle Breakdown,48,Sarah Moore,Houston Hub,True,False,2023-09-12,Delivered,FT-022,Van,3,96.38,1.34,2023,9,Sep,3,Tuesday,False
27114,2024-06-19,Vehicle Breakdown,53,Thomas Martin,Houston Hub,True,False,2024-06-17,Delivered,FT-022,Van,3,55.49,1.98,2024,6,Jun,2,Monday,False
25807,2024-08-14,Vehicle Breakdown,8,Charles Lopez,Houston Hub,True,False,2024-08-11,Delivered,FT-032,Van,3,86.62,0.61,2024,8,Aug,3,Sunday,True
17415,2023-04-30,Vehicle Breakdown,35,Daniel Rodriguez,Houston Hub,True,False,2023-04-30,Delivered,FT-032,Van,3,14.93,2.23,2023,4,Apr,2,Sunday,True
15444,2024-02-20,Vehicle Breakdown,32,Daniel Thomas,Houston Hub,True,False,2024-02-19,Delivered,FT-032,Van,3,28.65,3.09,2024,2,Feb,1,Monday,False
6689,2023-09-24,Vehicle Breakdown,37,Jessica Jones,Houston Hub,True,False,2023-09-24,Delivered,FT-032,Van,3,15.08,1.27,2023,9,Sep,3,Sunday,True
10972,2024-12-14,Vehicle Breakdown,29,Matthew Williams,Houston Hub,True,False,2024-12-12,Delivered,FT-032,Van,3,70.19,1.58,2024,12,Dec,4,Thursday,False
26267,2024-06-16,Vehicle Breakdown,29,Matthew Williams,Houston Hub,True,False,2024-06-15,Delivered,FT-032,Van,3,32.73,1.95,2024,6,Jun,2,Saturday,True
24185,2023-11-24,Customer Not Home,43,Karen Rodriguez,San Antonio Hub,True,False,2023-11-24,Delivered,FT-005,Van,3,17.8,1.01,2023,11,Nov,4,Friday,False
27964,2024-11-21,Customer Not Home,43,Karen Rodriguez,San Antonio Hub,True,False,2024-11-18,Delivered,FT-005,Van,3,93.73,1.59,2024,11,Nov,4,Monday,False
2942,2024-04-06,Customer Not Home,43,Karen Rodriguez,San Antonio Hub,True,False,2024-04-03,Delivered,FT-005,Van,3,85.23,2.61,2024,4,Apr,2,Wednesday,False
10728,2023-04-29,Customer Not Home,11,Linda Taylor,San Antonio Hub,True,False,2023-04-25,Delivered,FT-005,Van,3,114.89,0.97,2023,4,Apr,2,Tuesday,False
2264,2023-04-14,Customer Not Home,11,Linda Taylor,San Antonio Hub,True,False,2023-04-11,Delivered,FT-005,Van,3,74.07,1.82,2023,4,Apr,2,Tuesday,False
7605,2024-08-03,Customer Not Home,5,Lisa Taylor,San Antonio Hub,True,False,2024-07-30,Delivered,FT-005,Van,3,99.95,1.33,2024,7,Jul,3,Tuesday,False
27316,2023-03-22,Customer Not Home,5,Lisa Taylor,San Antonio Hub,True,False,2023-03-22,Delivered,FT-005,Van,3,15.91,1.36,2023,3,Mar,1,Wednesday,False
14504,2024-04-16,Customer Not Home,5,Lisa Taylor,San Antonio Hub,True,False,2024-04-14,Delivered,FT-005,Van,3,65.28,1.61,2024,4,Apr,2,Sunday,True
3132,2023-11-25,Customer Not Home,5,Lisa Taylor,San Antonio Hub,True,False,2023-11-23,Delivered,FT-005,Van,3,66.12,2.13,2023,11,Nov,4,Thursday,False
12464,2024-05-24,Customer Not Home,5,Lisa Taylor,San Antonio Hub,True,False,2024-05-23,Delivered,FT-005,Van,3,42.26,2.44,2024,5,May,2,Thursday,False
5084,2023-11-20,Driver Unavailable,43,Karen Rodriguez,San Antonio Hub,True,False,2023-11-16,Delivered,FT-005,Van,3,99.39,0.89,2023,11,Nov,4,Thursday,False
6588,2024-12-17,Driver Unavailable,43,Karen Rodriguez,San Antonio Hub,True,False,2024-12-15,Delivered,FT-005,Van,3,50.18,1.02,2024,12,Dec,4,Sunday,True
18178,2023-04-27,Driver Unavailable,43,Karen Rodriguez,San Antonio Hub,True,False,2023-04-25,Delivered,FT-005,Van,3,64.82,2.23,2023,4,Apr,2,Tuesday,False
22115,2024-05-23,Driver Unavailable,43,Karen Rodriguez,San Antonio Hub,True,False,2024-05-20,Delivered,FT-005,Van,3,87.95,2.45,2024,5,May,2,Monday,False
18617,2023-07-21,Driver Unavailable,43,Karen Rodriguez,San Antonio Hub,True,False,2023-07-17,Delivered,FT-005,Van,3,115.52,2.52,2023,7,Jul,3,Monday,False
13612,2024-05-09,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2024-05-05,Delivered,FT-005,Van,3,102.39,0.71,2024,5,May,2,Sunday,True
19012,2024-02-28,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2024-02-26,Delivered,FT-005,Van,3,54.21,0.98,2024,2,Feb,1,Monday,False
9143,2023-11-12,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2023-11-09,Delivered,FT-005,Van,3,79.35,1.66,2023,11,Nov,4,Thursday,False
10061,2023-06-29,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2023-06-28,Delivered,FT-005,Van,3,41.88,1.8,2023,6,Jun,2,Wednesday,False
22079,2023-01-27,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2023-01-25,Delivered,FT-005,Van,3,69.24,2.01,2023,1,Jan,1,Wednesday,False
19952,2023-05-17,Driver Unavailable,11,Linda Taylor,San Antonio Hub,True,False,2023-05-12,Delivered,FT-005,Van,3,126.31,3.52,2023,5,May,2,Friday,False
6119,2024-09-26,Driver Unavailable,5,Lisa Taylor,San Antonio Hub,True,False,2024-09-25,Delivered,FT-005,Van,3,39.0,0.64,2024,9,Sep,3,Wednesday,False
26574,2024-11-27,Driver Unavailable,5,Lisa Taylor,San Antonio Hub,True,False,2024-11-27,Delivered,FT-005,Van,3,8.62,0.93,2024,11,Nov,4,Wednesday,False
8732,2023-01-11,Driver Unavailable,5,Lisa Taylor,San Antonio Hub,True,False,2023-01-09,Delivered,FT-005,Van,3,62.49,1.84,2023,1,Jan,1,Monday,False
1658,2023-03-11,Driver Unavailable,5,Lisa Taylor,San Antonio Hub,True,False,2023-03-08,Delivered,FT-005,Van,3,77.18,2.22,2023,3,Mar,1,Wednesday,False
12699,2024-06-04,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2024-06-02,Delivered,FT-005,Van,3,62.45,0.56,2024,6,Jun,2,Sunday,True
9087,2023-08-03,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2023-07-30,Delivered,FT-005,Van,3,113.02,1.84,2023,7,Jul,3,Sunday,True
17929,2024-12-07,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2024-12-02,Delivered,FT-005,Van,3,123.97,1.93,2024,12,Dec,4,Monday,False
27797,2023-03-19,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2023-03-19,Delivered,FT-005,Van,3,13.27,2.16,2023,3,Mar,1,Sunday,True
13440,2023-04-20,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,True,False,2023-04-19,Delivered,FT-005,Van,3,41.96,3.3,2023,4,Apr,2,Wednesday,False
21938,2023-06-27,Hub Processing Delay,11,Linda Taylor,San Antonio Hub,True,False,2023-06-23,Delivered,FT-005,Van,3,96.73,0.88,2023,6,Jun,2,Friday,False
3395,2023-11-16,Hub Processing Delay,5,Lisa Taylor,San Antonio Hub,True,False,2023-11-12,Delivered,FT-005,Van,3,99.95,0.69,2023,11,Nov,4,Sunday,True
25744,2024-07-14,Hub Processing Delay,5,Lisa Taylor,San Antonio Hub,True,False,2024-07-14,Delivered,FT-005,Van,3,16.54,1.11,2024,7,Jul,3,Sunday,True
19853,2023-11-15,Hub Processing Delay,5,Lisa Taylor,San Antonio Hub,True,False,2023-11-12,Delivered,FT-005,Van,3,79.05,3.05,2023,11,Nov,4,Sunday,True
10411,2024-07-19,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2024-07-18,Delivered,FT-005,Van,3,25.69,1.61,2024,7,Jul,3,Thursday,False
26623,2024-12-04,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2024-12-02,Delivered,FT-005,Van,3,53.31,1.94,2024,12,Dec,4,Monday,False
24379,2023-05-10,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2023-05-09,Delivered,FT-005,Van,3,36.86,2.96,2023,5,May,2,Tuesday,False
9666,2023-05-30,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2023-05-26,Delivered,FT-005,Van,3,119.34,2.96,2023,5,May,2,Friday,False
10166,2023-08-17,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2023-08-17,Delivered,FT-005,Van,3,23.76,3.26,2023,8,Aug,3,Thursday,False
11198,2023-06-07,Incorrect Address,43,Karen Rodriguez,San Antonio Hub,True,False,2023-06-06,Delivered,FT-005,Van,3,27.2,3.71,2023,6,Jun,2,Tuesday,False
25649,2024-07-29,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2024-07-29,Delivered,FT-005,Van,3,17.0,0.67,2024,7,Jul,3,Monday,False
20565,2023-05-12,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2023-05-10,Delivered,FT-005,Van,3,65.71,0.92,2023,5,May,2,Wednesday,False
25762,2024-11-26,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2024-11-23,Delivered,FT-005,Van,3,93.35,1.7,2024,11,Nov,4,Saturday,True
4826,2023-01-06,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2023-01-06,Delivered,FT-005,Van,3,18.64,2.44,2023,1,Jan,1,Friday,False
12060,2024-05-19,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2024-05-17,Delivered,FT-005,Van,3,65.8,2.49,2024,5,May,2,Friday,False
18686,2024-06-14,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2024-06-14,Delivered,FT-005,Van,3,15.42,2.52,2024,6,Jun,2,Friday,False
16540,2023-08-12,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2023-08-08,Delivered,FT-005,Van,3,103.99,2.77,2023,8,Aug,3,Tuesday,False
9670,2023-05-21,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2023-05-20,Delivered,FT-005,Van,3,43.69,2.8,2023,5,May,2,Saturday,True
24607,2024-11-27,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2024-11-23,Delivered,FT-005,Van,3,99.3,3.13,2024,11,Nov,4,Saturday,True
9622,2024-01-01,Incorrect Address,11,Linda Taylor,San Antonio Hub,True,False,2023-12-29,Delivered,FT-005,Van,3,73.95,3.46,2023,12,Dec,4,Friday,False
1017,2024-01-06,Incorrect Address,5,Lisa Taylor,San Antonio Hub,True,False,2024-01-05,Delivered,FT-005,Van,3,45.38,2.28,2024,1,Jan,1,Friday,False
9877,2023-07-23,Incorrect Address,5,Lisa Taylor,San Antonio Hub,True,False,2023-07-20,Delivered,FT-005,Van,3,89.94,3.11,2023,7,Jul,3,Thursday,False
23972,2024-05-15,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,True,False,2024-05-13,Delivered,FT-005,Van,3,65.07,0.61,2024,5,May,2,Monday,False
26695,2024-05-13,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,True,False,2024-05-11,Delivered,FT-005,Van,3,52.76,1.93,2024,5,May,2,Saturday,True
4677,2024-09-06,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,True,False,2024-09-04,Delivered,FT-005,Van,3,65.47,2.85,2024,9,Sep,3,Wednesday,False
8814,2024-11-26,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,True,False,2024-11-25,Delivered,FT-005,Van,3,25.35,2.88,2024,11,Nov,4,Monday,False
25422,2024-06-12,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,True,False,2024-06-11,Delivered,FT-005,Van,3,37.62,3.19,2024,6,Jun,2,Tuesday,False
24178,2024-04-23,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2024-04-19,Delivered,FT-005,Van,3,101.52,0.99,2024,4,Apr,2,Friday,False
14671,2023-08-11,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2023-08-08,Delivered,FT-005,Van,3,76.61,1.21,2023,8,Aug,3,Tuesday,False
18890,2024-12-20,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2024-12-20,Delivered,FT-005,Van,3,6.35,1.51,2024,12,Dec,4,Friday,False
18871,2024-01-18,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2024-01-15,Delivered,FT-005,Van,3,89.89,2.42,2024,1,Jan,1,Monday,False
20713,2024-11-14,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2024-11-11,Delivered,FT-005,Van,3,82.3,2.46,2024,11,Nov,4,Monday,False
26340,2023-05-20,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,True,False,2023-05-20,Delivered,FT-005,Van,3,19.5,3.34,2023,5,May,2,Saturday,True
9194,2023-06-07,Multiple Delivery Stops,5,Lisa Taylor,San Antonio Hub,True,False,2023-06-06,Delivered,FT-005,Van,3,38.23,0.9,2023,6,Jun,2,Tuesday,False
4866,2024-10-23,Multiple Delivery Stops,5,Lisa Taylor,San Antonio Hub,True,False,2024-10-19,Delivered,FT-005,Van,3,102.95,1.88,2024,10,Oct,4,Saturday,True
22948,2024-10-19,Multiple Delivery Stops,5,Lisa Taylor,San Antonio Hub,True,False,2024-10-19,Delivered,FT-005,Van,3,10.46,1.93,2024,10,Oct,4,Saturday,True
2801,2024-11-16,Multiple Delivery Stops,5,Lisa Taylor,San Antonio Hub,True,False,2024-11-15,Delivered,FT-005,Van,3,39.36,3.24,2024,11,Nov,4,Friday,False
26697,2023-03-04,Package Sorting Error,43,Karen Rodriguez,San Antonio Hub,True,False,2023-03-03,Delivered,FT-005,Van,3,43.2,2.18,2023,3,Mar,1,Friday,False
13143,2023-09-11,Package Sorting Error,11,Linda Taylor,San Antonio Hub,True,False,2023-09-11,Delivered,FT-005,Van,3,14.13,0.75,2023,9,Sep,3,Monday,False
27714,2024-12-19,Package Sorting Error,11,Linda Taylor,San Antonio Hub,True,False,2024-12-19,Delivered,FT-005,Van,3,15.16,2.06,2024,12,Dec,4,Thursday,False
26066,2023-10-19,Package Sorting Error,11,Linda Taylor,San Antonio Hub,True,False,2023-10-16,Delivered,FT-005,Van,3,76.53,2.65,2023,10,Oct,4,Monday,False
24503,2024-02-07,Package Sorting Error,5,Lisa Taylor,San Antonio Hub,True,False,2024-02-06,Delivered,FT-005,Van,3,31.48,1.67,2024,2,Feb,1,Tuesday,False
4308,2024-04-09,Package Sorting Error,5,Lisa Taylor,San Antonio Hub,True,False,2024-04-09,Delivered,FT-005,Van,3,7.77,3.46,2024,4,Apr,2,Tuesday,False
9025,2024-02-15,Road Construction,43,Karen Rodriguez,San Antonio Hub,True,False,2024-02-11,Delivered,FT-005,Van,3,115.03,0.96,2024,2,Feb,1,Sunday,True
3257,2024-05-28,Road Construction,43,Karen Rodriguez,San Antonio Hub,True,False,2024-05-26,Delivered,FT-005,Van,3,57.33,1.37,2024,5,May,2,Sunday,True
6515,2024-04-24,Road Construction,43,Karen Rodriguez,San Antonio Hub,True,False,2024-04-24,Delivered,FT-005,Van,3,22.27,1.83,2024,4,Apr,2,Wednesday,False
9852,2024-11-27,Road Construction,43,Karen Rodriguez,San Antonio Hub,True,False,2024-11-27,Delivered,FT-005,Van,3,15.46,2.11,2024,11,Nov,4,Wednesday,False
4944,2023-01-16,Road Construction,11,Linda Taylor,San Antonio Hub,True,False,2023-01-15,Delivered,FT-005,Van,3,35.37,1.32,2023,1,Jan,1,Sunday,True
21392,2023-09-20,Road Construction,11,Linda Taylor,San Antonio Hub,True,False,2023-09-15,Delivered,FT-005,Van,3,126.7,2.68,2023,9,Sep,3,Friday,False
12071,2023-07-26,Road Construction,11,Linda Taylor,San Antonio Hub,True,False,2023-07-25,Delivered,FT-005,Van,3,25.17,3.75,2023,7,Jul,3,Tuesday,False
9398,2023-10-07,Road Construction,5,Lisa Taylor,San Antonio Hub,True,False,2023-10-07,Delivered,FT-005,Van,3,17.25,1.36,2023,10,Oct,4,Saturday,True
18764,2023-09-25,Road Construction,5,Lisa Taylor,San Antonio Hub,True,False,2023-09-23,Delivered,FT-005,Van,3,48.08,2.33,2023,9,Sep,3,Saturday,True
15842,2024-07-11,Road Construction,5,Lisa Taylor,San Antonio Hub,True,False,2024-07-11,Delivered,FT-005,Van,3,5.13,2.69,2024,7,Jul,3,Thursday,False
6629,2024-09-12,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2024-09-09,Delivered,FT-005,Van,3,82.9,0.88,2024,9,Sep,3,Monday,False
16266,2024-08-08,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2024-08-06,Delivered,FT-005,Van,3,63.86,1.17,2024,8,Aug,3,Tuesday,False
8499,2024-06-28,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2024-06-25,Delivered,FT-005,Van,3,72.47,1.84,2024,6,Jun,2,Tuesday,False
22363,2023-05-12,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2023-05-08,Delivered,FT-005,Van,3,102.18,2.13,2023,5,May,2,Monday,False
22388,2024-11-20,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2024-11-19,Delivered,FT-005,Van,3,42.45,2.21,2024,11,Nov,4,Tuesday,False
20816,2023-07-11,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2023-07-09,Delivered,FT-005,Van,3,67.65,3.38,2023,7,Jul,3,Sunday,True
16617,2024-04-27,Severe Weather,43,Karen Rodriguez,San Antonio Hub,True,False,2024-04-25,Delivered,FT-005,Van,3,70.23,3.51,2024,4,Apr,2,Thursday,False
17739,2024-01-27,Severe Weather,11,Linda Taylor,San Antonio Hub,True,False,2024-01-25,Delivered,FT-005,Van,3,67.51,1.07,2024,1,Jan,1,Thursday,False
9623,2024-01-15,Severe Weather,11,Linda Taylor,San Antonio Hub,True,False,2024-01-12,Delivered,FT-005,Van,3,85.77,1.6,2024,1,Jan,1,Friday,False
10635,2024-06-03,Severe Weather,11,Linda Taylor,San Antonio Hub,True,False,2024-05-31,Delivered,FT-005,Van,3,73.65,2.22,2024,5,May,2,Friday,False
